Type	Content	A	B	C	D	Key	Ngram 1	IsCover	Ngram 2	IsCover	Ngram 3	IsCover	Ngram 4	IsCover	1	2	3	4	1	2	3	4	
Level_A	I'm a sharp cookie. There's no way anybody  can pull the wool over my __.	tissue	eyes	truth	grass	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	He was __ of  all his money.	stolen	robbed	removed	taken	1	3	TRUE	3	TRUE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	How long __ here by the end of next year?	will you  work	you will have worked	are you working	will have you  been working	3	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ books are on the desk.	Their	There	Theirs	They's	0	0	TRUE	0	TRUE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	I live about twenty km __ here.	away of	away  from	away for	near	1	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He spends __ time  sleeping.	all	all his	his all	the all of his	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Don't talk to me now because I __ to understand what I am reading.	to try	try	am trying	trying	2	2	TRUE	2	TRUE	1	FALSE	3	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	When do you usually arrive  __ the office?	-	to	on	at	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He used to  live __ London.	on	in	to	at	1	2	TRUE	1	TRUE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	- A: Have you  got a lighter? - B: __.	"Yes, I have"	"Yes, I have got"	That's all  right	"Yes, I has"	0	0	TRUE	2	TRUE	0	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE					
Level_A	Does Lisa __ computers?	like	drive	read	hope	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	__ class rushed into the  dining room.	The all	Whole	The every	The whole	3	0	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	We  hire out bicycle __.	by hours	by an hour	by the hour	for  hours	2	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The motorcar has had an enormous effect __ in North  America.	in daily life	in daily lives	on daily  life	to daily life	2	0	FALSE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	I don't think we are on the right road.  We __ some one.	had better ask	should better ask	had better  asked	have better ask	0	2	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	- Is this parttern important? - It's  __ to study well.	that important	very important	too  important	important enough	3	0	FALSE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"He owes you a lot of money,  __?"	isn't it	doesn't he	hasn't he	has  he	1	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ while the iron is hot.	Hit	Knock	Strike	Beat	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The  fewer bags you take __ trouble you will have.	the  fewer	the little	the less	the least	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He  treats all his children __.	like	same	alike	similar	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"You had your house repaired last month, __?"	hadn't  you	didn't you	isn't it	hadn't it	1	0	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	He  is looking forward to __ his old friends.	meet	have met	meeting	met	2	2	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	They were  walking on tiptoe __ the Director's room.	pass	passed	past	pasted	2	2	FALSE	2	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	Thursday is the  __ day of the week.	five	fivth	fiveth	fifth	3	0	TRUE	3	TRUE	3	FALSE	3	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I'm expecting __ an answer to my letter.	of	for	to	-	3	2	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	They __ married in  church last year.	are	made	have	got	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- I haven't  got anything for you. - __!	Never mind	It isn't the matter	Nothing	Not  problem	0	3	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	I often spend two hours __ my homework.	for do	doing	to do	for doing	1	2	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	- What does Julia do? -  She's __ nurse in a big hospital.	one	-	a	an	2	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Give it to __. It's my  pencil.	I	me	my	mine	1	2	TRUE	1	FALSE	2	FALSE	1	FALSE	FALSE	TRUE	FALSE	TRUE					
Level_A	I don't  think he __ flowers very much.	like	liking	have liked	likes	3	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	I __ him today yet.	hasn't  met	am not meeting	haven't met	didn't meet	2	2	TRUE	3	FALSE	1	FALSE	1	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Where __ my pen?	is	it	it's	is it	0	0	TRUE	0	FALSE	1	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE					
Level_A	He has a  __ experience of marketing in Europe.	grand	wide	large	great	1	3	TRUE	3	TRUE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Have you read  __ paper?	today	today's	of today	in  today	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"- David has lived in Peru for ten years. - Yes, but he  __ doesn't understand Spanish."	already	yet	still	anymore	2	2	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	- I'll come home  to give you the package at nine. - That will be too late because we __ by  that hour.	have gone	will have gone	will go	went	1	2	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The development of new crop strains __ greatly  increased yields.	is	are	has	have	2	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	She  often wishes that she __ a bicycle.	can  rode	can ride	could ride	could rode	2	1	TRUE	1	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	They went from one shop to __.	each  other	other	the rest	another	3	1	TRUE	3	TRUE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	Two  of the boys in the art class were doing self-portraits by looking at __ in  the mirror.	each other	themselves	oneself	one  another	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Our people began this flight __ 1973.	from	at	since	in	3	3	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	One of the windows of  my car is very hard __.	open	to open	opened	opener	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"The woman said, ""Yes, I'll buy that one. It's __  me."""	too good to	too good for	good enough  to	good enough for	3	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Bill and __ sisters live in London.	her	his	their	he's	1	1	TRUE	1	FALSE	1	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	John __ her yesterday.	don't  saw	didn't see	didn't saw	don't see	1	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	What  __?	"does ""mix"" mean"	"means ""mix"""	"it means  ""mix"""	"is the meaning from ""mix"""	0	1	TRUE	1	TRUE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- Tell me what your dog's  like? - __.	Very quickly	"Big, black and hairy"	"Very well, thank  you"	Biscuits	1	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- I am the new receptionist. - __.	Your  servant	How do you do?	Not at all	I'm happy to know  you	1	2	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We know him and he knows __.	we	their	us	he	2	0	TRUE	3	TRUE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	This is for John and __  are for Mary.	there	this	that	those	3	1	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The last  Olympic Games __ in Barcelona.	were helded	was  holded	were held	were hold	2	2	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	War stole his youth and  his home. Everything in his life changed __.	as a result	moreover	by no means	therefore	0	3	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Time is short, and the  secretaries are typing __."	with a pressure	under  pressure	under the pressure	to pressure	1	3	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	In China an ancient  medical treatment __ as acupuncture is sometimes used during surgery.	to  know	knowing	known	knows	2	2	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	"- Do you have any  pets? - Yes, I have __ kittens."	two small  black	small two black	two black small	black small  two	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"- What did you want to talk about, Bill? - I'm considering  __ home."	go	going	to go	about going	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	The nations of the world desire __.	peace	a peace	piece	a piece	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	This is the best  play __ I have ever seen.	where	what	which	that	3	3	TRUE	3	FALSE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Listen! The telephone __.	ring	rings	is ringing	ringing	2	0	TRUE	0	FALSE	0	FALSE	0	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	Is  any one __ to fish in this river?	born	let	allowed	passed	2	1	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	There  may be as __ as six guests to dinner.	much	many	many more	very many	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	I  have __ wheel in the back of my car.	other	others	the other	another	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"It's  an hour since he __, so he must be at the office now."	is  leaving	was leaving	has left	left	3	3	TRUE	3	TRUE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	- Is this your handbag? - __?	Isn't it	Forgive  me	My what	Please	2	3	TRUE	3	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- Can I have a piece of  cake? - You can have __.	all it	all of it	all	the all of  it	1	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- Do you like tea? - __.	Much	"Yes, I  do"	Is so	That's all right	1	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We were happy  __ them.	to seeing	for see	to see	she see	2	2	TRUE	2	TRUE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	There  are no apples left: we've eaten __.	everyone	every  one	all	whole	1	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	John and Mary are here.  __ are my friends.	He	We	You	They	3	0	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	"This book  belongs to me, and this pen is __, too."	his	me	my	mine	3	1	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Can you __ it for me?	to  do	did	done	do	3	3	TRUE	3	TRUE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Kate and I are students.  __ go to the Seven Dials School in Brighton.	They	You	She	We	3	0	TRUE	3	FALSE	1	FALSE	3	FALSE	FALSE	TRUE	FALSE	TRUE					
Level_A	If students want a certificate  __ have to pass the final examination.	she	they	you	their	1	1	TRUE	1	FALSE	2	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	They forced us  __ their invitation.	accept	accepting	accepted	to  accept	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I had my younger brother __ the newspaper to me  while I was abroad.	to send	sent	send	sending	2	1	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	All  work is better than __ at all.	no	none	not	some	1	2	TRUE	2	TRUE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"If we __ the  plan you suggest, we are more likely to be successful."	decide	elect	vote	adopt	3	2	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	They fooled me  totally. They pulled the __ over my eyes.	snake	eel	egg	wool	3	2	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	I had my sister  __ my hair this morning.	do	to do	done	did	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	They moved to Thonburi __ May 17.	on	at	in	zero	0	2	FALSE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	The picture was  __ in the museum.	hung	hang	hanged	hanging	0	1	TRUE	3	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	__ study hard before an examination.	Most of  students	Most of the students	Most of students	Almost the  students	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He went to bed with __ bad cold.	a	an	the	an	0	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"__ loves her, she is so sweet."	all people	all the  people	everybody	nobody	2	2	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	She __ me.	doesn't  loves	doesn't love	isn't love	isn't loves	1	1	TRUE	1	TRUE	1	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	I  __ old clothes when I'm working in the garden.	wear	carry	dress	do on	0	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	- Tell me what your dog  likes? - __.	Biscuit and bones	"Big, black and hairy"	Like a  Doberman	He can run very fast	0	2	FALSE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	We usually go there once __.	the  week	a week	all weeks	in the week	1	0	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	-  Have you been to Osaka? - __.	Until now  not	Not yet	Still not	Yet not	1	2	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	Don't  ask me for information: I haven't got __.	one	any	some	them	1	0	TRUE	3	TRUE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"I know you've got a walkman,  but I'm sure this one isn't __."	your	you	your's	yours	3	1	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Professor Smith __ his  books to students.	don't lend	doesn't lend	lending	haven't  lent	1	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ is your name?	which	what	whose	why	1	0	TRUE	0	TRUE	0	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Perhaps he is  __.	work	at work	business	on  job	1	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Do you believe __ ghosts?	at	in	to	of	1	2	TRUE	1	TRUE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	"- I failed the test.  - Frankly, it's __ surprise to me."	none	no	any	not	1	3	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	- What are you  doing? - __ .	No	None	Not	Nothing	3	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	His  bank manager decided to give him financial __ for his new shop.	backing	pushing	standing	lifting	0	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"When  the telephone rang, she __ a letter."	wrote	was writing	was written	is writing	1	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I  was tired __ watching the children playing.	with	of	to	for	1	2	TRUE	1	FALSE	2	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	Praja returned home  as __ as he could.	quick	quicker	quickly	quickerly	2	2	FALSE	2	FALSE	2	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	Neither of the two girls __ my student.	is	have been	are	has been	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	__  sisters are nurses.	Bill's both	Both Bill's	Bill his  both	Bill both his	1	0	TRUE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ a letter here for you.	It's	It  has	Theirs	There's	3	0	TRUE	0	FALSE	0	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I get a letter __ my  boyfriend every day.	from	of	off	out	0	1	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	Can I  __ you a question?	put	make	ask	pose	2	1	TRUE	1	TRUE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	The boss  wants __.	that you stay here	for you staying here	you to stay  here	you stay here	2	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There's a river. Can you __?	swimming	to  swimming	swim	to swim	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There is nothing very  __ to do in that small town.	enjoy	enjoyable	enjoyed	enjoying	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Don't leave your clothes __ about on the bedroom  floor.	lie	lay	lying	laying	2	1	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	"When  water freezes, it __ into ice."	turns	has  turned	would turn	is turning	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	- How about __ me  a hand? - Sure. I'd be glad to help.	give	to  give	giving	gives	2	0	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	Mr. Brown __ a car if  he had enough money.	will buy	would buy	bought	has  bought	1	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"The window was shut, and he __ to open it."	did even not  try	tried not even	even didn't try	didn't even  try	3	1	TRUE	3	FALSE	3	FALSE	1	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	There __ no rain here since last month.	is	has been	was	zero	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Jane is the  __ of the two sisters.	elder	eldest	oldest	older	0	3	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"He __ you now, but he won't believe you tomorrow."	believe	believes	is believing	has believed	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The aeroplane __ down at Cairo on its way to India.	remained	stayed	landed	touched	3	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	My  uncle went out of the house __ ago.	an hour's  half	a half of hour	half an hour	a half hour	2	1	TRUE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	After lunch he went to his room to __.	lie  down	lie along	lie over	lie out	0	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I  wonder __ we shall catch the last bus.	what	weather	whether	which	2	3	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	It is  rude to laugh __ other people.	at	to	against	for	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	- Did you  like my friend? - Very much. She's __ charming as you said she was.	as	very	more	too	0	0	TRUE	2	TRUE	1	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE					
Level_A	Our house is __ the church.	close of	near  from	next to	next by	2	2	TRUE	0	FALSE	2	FALSE	0	FALSE	TRUE	FALSE	TRUE	FALSE					
Level_A	Are these __ books?	yours	your	of you the	you're	1	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__  eggs for breakfast.	We have always	Have we always	Always have  we	We always have	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There isn't __ in the cupboard.	no  thing	anything	nothing	something	1	3	FALSE	3	FALSE	3	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Do you __  German?	to speak	speak	speak by	speak to	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"This  morning, I __ in cold water."	washed me	had a wash	made a wash	did my  wash	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	What __?	are you do	are you doing	you are  doing	do you	1	3	TRUE	3	TRUE	3	TRUE	3	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	"It's cold outside, so put your coat __."	over	off	on	to	2	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ you speak  English or Spanish?	does	have	has	do	3	1	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	He __  there about seven o'clock every morning.	went	go	is going	goes	3	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There  are two __ in the bag.	torch	torchs	torches	torchies	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Whenever we meet, we stop __."	talking	talk	to talk	to talking	2	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"-  Did you enjoy the film strip? - Yes, it was very __ ."	informing	informative	informed	information	1	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Frank has worked in Paris for three years and speaks French __.	very by well  now	by well very now	very well by now	by very well  now	2	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	The next __ of the school play will be on Monday at  5.30pm.	drama	exposition	performance	exhibition	2	2	TRUE	2	FALSE	2	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	Mr Johns has __  painting since he retired.	taken up	taken of	taken over	taken  down	0	1	TRUE	1	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	I suggested __ to the party.	him in  going	to make him go	him to go	that he should  go	3	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Cathy __ head-mistress of the school yesterday.	is  made	is being made	had made	was made	3	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	"When  students are sixteen, they can __ school if they wish."	escape	go out of	leave	put away	2	2	TRUE	2	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	Have you ever  heard this song __ in Thailand?	singing	sing	sung	sang	2	0	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I must go __ the bank this morning.	on	to	in	into	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	I don't want __ to eat.	nothing  more	some more	anything more	no more	2	1	TRUE	0	TRUE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	"Tell me,  is __ your coat?"	there	these	here	that	3	3	TRUE	3	FALSE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	__  the light on: it's dark in here.	Do	Put	Make	Push	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	What  __ next?	did you do	did you	you did do	you did	0	1	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We don't  need __ money.	much	many	a few	much of	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	__  size are your shoes?	what	where	how	when	0	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	"Kate and  Jenny are sisters, and Bill is __ brother."	their	her	hers	they	0	3	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	The train arrives __  4.30.	on	at	to	in	1	2	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Wayne is  __ penfriend from Australia.	Kate	Kate is	Kate's	Kates	2	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The judge __ the criminal to twenty years in prison.	condemned	punished	sentenced	inflicted	2	2	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Charles __ a box of chocolates.	gives often  Pat	often gives Pat	often Pat gives	to Pat often  gives	1	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"The animals were afraid, but their keeper soon got them  __ control."	over	without	under	out  of	2	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	No sooner __ the news than she fainted.	she  heard	had she heard	as she heard	she had heard	1	0	FALSE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	John __ very badly at Mary's birthday party.	conducted	behaved	showed	looked	1	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	It  __ everyday so far this week.	has  rained	is raining	rained	rains	0	3	TRUE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
